Feature ID	Taxon	Confidence
e5edbf52dafca436dc61c10251286401	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_kribbi	0.9056966538584094
7b4dc1b63464e7658228814e8db699ca	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999998101564921
16add568db8b8c99ebb9e1401a6a8596	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9999994365007845
f310fbbbd20f24bad3339ea6e0fc0f9e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999748810916107
ebda550a0036a092236b65b9a5783188	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.9999999943417469
02afd26688265facc1cdd7e40dd6129a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group	0.9247678971097637
e5f7d59fdab0c616a8561f96adcab0a6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9297138998412624
598011f065e9f7d16ad331e2c9225890	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_kribbi	0.8999948455091681
cb1519a7a68de629a6cfe98c4cf153bb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella	0.9996544121121946
3b516ceed60a1576fe803832099e3d75	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.9999243570242928
eb3bfdbd3f7d9814c9b098e1471799c2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.8640029990026157
141034ee38a73859ba2d13f1927e72ea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter	0.9999998165653743
26bebe9298aa6dbf62819697aaccc679	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__gut_metagenome	0.994280145593051
9a2cdaab94146ca4935978f160377023	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_hominis	0.999987097887356
6d88ba700bb3d67cd5443c9ce0fa1354	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium; s__Phascolarctobacterium_faecium	0.9013495072968467
d89db680a6bad25fe087f98c9325cf69	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Catenibacterium; s__uncultured_bacterium	0.7237353655702606
08b94a247930a8057109340405a6b215	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9992351373445642
efaf7b0191be742a3378dd26b33b102d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9196900424864265
4e0504b806794e661548fb6c70768ad9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0.8802563526159264
